,datetime,ip,name,latency,status
2081,1582126957.755107,10.7.0.4,chlorinetanksensor,10.164022445678711,1
2082,1582126957.755443,10.7.0.4,chlorinevalvesensor,11.20615005493164,1
2083,1582126957.760405,10.6.0.1,valve1sensor,10.377883911132812,1
2084,1582126957.760704,10.6.0.1,reservoirsensor,11.239051818847656,1
2085,1582126957.762477,10.7.0.3,municipaltanksensor,11.253118515014648,1
2086,1582126957.960444,10.7.0.4,chlorinatorsensor,9.521961212158203,1
2087,1582126958.155356,10.6.0.2,pump2sensor,9.289026260375977,1
2088,1582126958.160855,10.6.0.1,pump1sensor,8.555889129638672,1
2089,1582126958.166599,10.7.0.3,pump3sensor,9.057044982910156,1
2090,1582126958.365656,10.7.0.4,chlorinepumpsensor,11.348962783813477,1
2091,1582126958.753755,10.7.0.3,valve3sensor,10.288000106811523,1
2092,1582126958.768432,10.7.0.4,chlorinetanksensor,11.909008026123047,1
2093,1582126958.769261,10.7.0.4,chlorinevalvesensor,12.305021286010742,1
2094,1582126958.77011,10.6.0.2,valve2sensor,13.42010498046875,1
2095,1582126958.772326,10.6.0.1,valve1sensor,10.668039321899414,1
2096,1582126958.772623,10.6.0.1,reservoirsensor,11.288881301879883,1
2097,1582126958.971282,10.7.0.4,chlorinatorsensor,9.198904037475586,1
2098,1582126958.99071,10.7.0.3,municipaltanksensor,227.0979881286621,1
2099,1582126959.167693,10.6.0.2,pump2sensor,10.720014572143555,1
2100,1582126959.171566,10.6.0.1,pump1sensor,10.058879852294922,1
2101,1582126959.376318,10.7.0.4,chlorinepumpsensor,9.02700424194336,1
2102,1582126959.38253,10.7.0.3,pump3sensor,214.41984176635742,1
2103,1582126959.766131,10.7.0.3,valve3sensor,10.75291633605957,1
2104,1582126959.778191,10.7.0.4,chlorinetanksensor,8.749961853027344,1
2105,1582126959.779431,10.7.0.4,chlorinevalvesensor,8.898019790649414,1
2106,1582126959.782178,10.6.0.2,valve2sensor,10.331153869628906,1
2107,1582126959.783818,10.6.0.1,valve1sensor,10.190010070800781,1
2108,1582126959.784236,10.6.0.1,reservoirsensor,10.912179946899414,1
2109,1582126959.981864,10.7.0.4,chlorinatorsensor,8.965015411376953,1
2110,1582126959.999045,10.7.0.3,municipaltanksensor,7.585048675537109,1
2111,1582126960.177122,10.6.0.2,pump2sensor,7.75599479675293,1
2112,1582126960.185255,10.6.0.1,pump1sensor,12.007951736450195,1
2113,1582126960.388097,10.7.0.4,chlorinepumpsensor,10.07390022277832,1
2114,1582126960.395515,10.7.0.3,pump3sensor,11.311054229736328,1
2115,1582126960.777641,10.7.0.3,valve3sensor,9.839057922363281,1
2116,1582126960.790217,10.7.0.4,chlorinetanksensor,10.03408432006836,1
2117,1582126960.790461,10.7.0.4,chlorinevalvesensor,9.52911376953125,1
2118,1582126960.791274,10.6.0.2,valve2sensor,7.863044738769531,1
2119,1582126960.794258,10.6.0.1,valve1sensor,9.211063385009766,1
2120,1582126960.794912,10.6.0.1,reservoirsensor,9.57489013671875,1
2121,1582126960.992416,10.7.0.4,chlorinatorsensor,9.299039840698242,1
2122,1582126961.008445,10.7.0.3,municipaltanksensor,8.910894393920898,1
2123,1582126961.188162,10.6.0.2,pump2sensor,9.393930435180664,1
2124,1582126961.196641,10.6.0.1,pump1sensor,10.119915008544922,1
2125,1582126961.399198,10.7.0.4,chlorinepumpsensor,9.46807861328125,1
2126,1582126961.406022,10.7.0.3,pump3sensor,9.246826171875,1
2127,1582126961.788645,10.7.0.3,valve3sensor,9.373188018798828,1
2128,1582126961.803286,10.6.0.2,valve2sensor,10.762929916381836,1
2129,1582126961.804948,10.7.0.4,chlorinetanksensor,13.08298110961914,1
2130,1582126961.805369,10.7.0.4,chlorinevalvesensor,13.214111328125,1
2131,1582126961.805934,10.6.0.1,valve1sensor,11.205196380615234,1
2132,1582126961.808058,10.6.0.1,reservoirsensor,11.97195053100586,1
2133,1582126962.198418,10.6.0.2,pump2sensor,9.026050567626953,1
2134,1582126962.207571,10.7.0.4,chlorinatorsensor,213.5028839111328,1
2135,1582126962.209011,10.6.0.1,pump1sensor,11.162042617797852,1
2136,1582126962.226303,10.7.0.3,municipaltanksensor,216.9489860534668,1
2137,1582126962.411477,10.7.0.4,chlorinepumpsensor,10.618925094604492,1
2138,1582126962.41909,10.7.0.3,pump3sensor,11.06882095336914,1
2139,1582126962.799697,10.7.0.3,valve3sensor,9.385108947753906,1
2140,1582126962.822046,10.7.0.4,chlorinetanksensor,15.790939331054688,1
2141,1582126962.822843,10.7.0.4,chlorinevalvesensor,15.486001968383789,1
2142,1582126962.823657,10.6.0.1,reservoirsensor,14.392852783203125,1
2143,1582126963.022313,10.6.0.2,valve2sensor,217.41199493408203,1
2144,1582126963.034621,10.6.0.1,valve1sensor,227.3550033569336,1
2145,1582126963.212314,10.6.0.2,pump2sensor,12.262105941772461,1
2146,1582126963.220627,10.7.0.4,chlorinatorsensor,11.8560791015625,1
2147,1582126963.220961,10.6.0.1,pump1sensor,11.181116104125977,1
2148,1582126963.235435,10.7.0.3,municipaltanksensor,7.933855056762695,1
2149,1582126963.423481,10.7.0.4,chlorinepumpsensor,10.397911071777344,1
2150,1582126963.431401,10.7.0.3,pump3sensor,11.088848114013672,1
2151,1582126963.811653,10.7.0.3,valve3sensor,10.348081588745117,1
2152,1582126963.834564,10.6.0.1,reservoirsensor,9.730100631713867,1
2153,1582126963.836824,10.7.0.4,chlorinevalvesensor,12.379169464111328,1
2154,1582126963.837337,10.7.0.4,chlorinetanksensor,14.084100723266602,1
2155,1582126964.03511,10.6.0.2,valve2sensor,11.584997177124023,1
2156,1582126964.049233,10.6.0.1,valve1sensor,13.393163681030273,1
2157,1582126964.223936,10.6.0.2,pump2sensor,10.36691665649414,1
2158,1582126964.233312,10.6.0.1,pump1sensor,11.867046356201172,1
2159,1582126964.235124,10.7.0.4,chlorinatorsensor,14.189004898071289,1
2160,1582126964.435,10.7.0.4,chlorinepumpsensor,9.911060333251953,1
2161,1582126964.448096,10.7.0.3,pump3sensor,15.271902084350586,1
2162,1582126964.450216,10.7.0.3,municipaltanksensor,213.58084678649902,1
2163,1582126964.826037,10.7.0.3,valve3sensor,12.739896774291992,1
2164,1582126964.84376,10.6.0.1,reservoirsensor,7.995128631591797,1
2165,1582126964.850301,10.7.0.4,chlorinevalvesensor,12.624979019165039,1
2166,1582126964.851358,10.7.0.4,chlorinetanksensor,12.787103652954102,1
2167,1582126965.046802,10.6.0.2,valve2sensor,10.454893112182617,1
2168,1582126965.05811,10.6.0.1,valve1sensor,7.607936859130859,1
2169,1582126965.235102,10.6.0.2,pump2sensor,9.535074234008789,1
2170,1582126965.245276,10.6.0.1,pump1sensor,10.762929916381836,1
2171,1582126965.24674,10.7.0.4,chlorinatorsensor,10.406017303466797,1
2172,1582126965.446536,10.7.0.4,chlorinepumpsensor,9.898900985717773,1
2173,1582126965.458154,10.7.0.3,municipaltanksensor,6.751060485839844,1
2174,1582126965.458512,10.7.0.3,pump3sensor,9.157896041870117,1
2175,1582126965.83731,10.7.0.3,valve3sensor,10.026931762695312,1
2176,1582126965.85984,10.7.0.4,chlorinevalvesensor,8.321046829223633,1
2177,1582126965.862012,10.7.0.4,chlorinetanksensor,9.068012237548828,1
2178,1582126966.056141,10.6.0.2,valve2sensor,8.137941360473633,1
2179,1582126966.058194,10.6.0.1,reservoirsensor,212.39709854125977,1
2180,1582126966.06752,10.6.0.1,valve1sensor,8.218050003051758,1
2181,1582126966.245575,10.6.0.2,pump2sensor,8.86988639831543,1
2182,1582126966.256226,10.6.0.1,pump1sensor,9.783029556274414,1
2183,1582126966.258738,10.7.0.4,chlorinatorsensor,10.793924331665039,1
2184,1582126966.456327,10.7.0.4,chlorinepumpsensor,8.175134658813477,1
2185,1582126966.471469,10.7.0.3,municipaltanksensor,11.558055877685547,1
2186,1582126966.472204,10.7.0.3,pump3sensor,12.195110321044922,1
2187,1582126966.847459,10.7.0.3,valve3sensor,9.683847427368164,1
2188,1582126966.868584,10.7.0.4,chlorinevalvesensor,7.155179977416992,1
2189,1582126966.872954,10.7.0.4,chlorinetanksensor,9.75799560546875,1
2190,1582126967.066174,10.6.0.2,valve2sensor,8.72802734375,1
2191,1582126967.070074,10.6.0.1,reservoirsensor,10.298967361450195,1
2192,1582126967.075219,10.6.0.1,valve1sensor,6.674051284790039,1
2193,1582126967.256267,10.6.0.2,pump2sensor,9.077072143554688,1
2194,1582126967.264076,10.6.0.1,pump1sensor,6.589174270629883,1
2195,1582126967.26767,10.7.0.4,chlorinatorsensor,7.735967636108398,1
2196,1582126967.468008,10.7.0.4,chlorinepumpsensor,10.231971740722656,1
2197,1582126967.48266,10.7.0.3,municipaltanksensor,9.602069854736328,1
2198,1582126967.483031,10.7.0.3,pump3sensor,9.261846542358398,1
2199,1582126967.858937,10.7.0.3,valve3sensor,9.827852249145508,1
2200,1582126967.876982,10.7.0.4,chlorinevalvesensor,7.24482536315918,1
2201,1582126967.882792,10.7.0.4,chlorinetanksensor,8.645057678222656,1
2202,1582126968.077626,10.6.0.2,valve2sensor,9.842872619628906,1
2203,1582126968.081101,10.6.0.1,reservoirsensor,9.835004806518555,1
2204,1582126968.086304,10.6.0.1,valve1sensor,9.84501838684082,1
2205,1582126968.266538,10.6.0.2,pump2sensor,8.761167526245117,1
2206,1582126968.275413,10.6.0.1,pump1sensor,10.072946548461914,1
2207,1582126968.278577,10.7.0.4,chlorinatorsensor,9.268999099731445,1
2208,1582126968.478867,10.7.0.4,chlorinepumpsensor,9.202957153320312,1
2209,1582126968.495319,10.7.0.3,municipaltanksensor,10.801076889038086,1
2210,1582126968.495517,10.7.0.3,pump3sensor,11.265993118286133,1
2211,1582126968.86931,10.7.0.3,valve3sensor,8.71896743774414,1
2212,1582126968.884447,10.7.0.4,chlorinevalvesensor,6.716012954711914,1
2213,1582126968.891595,10.7.0.4,chlorinetanksensor,7.624149322509766,1
2214,1582126969.08797,10.6.0.2,valve2sensor,9.104013442993164,1
2215,1582126969.094886,10.6.0.1,valve1sensor,7.323980331420898,1
2216,1582126969.095985,10.6.0.1,reservoirsensor,12.647151947021484,1
2217,1582126969.276661,10.6.0.2,pump2sensor,8.481025695800781,1
2218,1582126969.289489,10.6.0.1,pump1sensor,12.661933898925781,1
2219,1582126969.290285,10.7.0.4,chlorinatorsensor,10.517120361328125,1
2220,1582126969.489616,10.7.0.4,chlorinepumpsensor,9.119033813476562,1
2221,1582126969.504834,10.7.0.3,municipaltanksensor,8.236169815063477,1
2222,1582126969.505806,10.7.0.3,pump3sensor,8.885860443115234,1
2223,1582126969.880186,10.7.0.3,valve3sensor,9.346961975097656,1
2224,1582126969.895706,10.7.0.4,chlorinevalvesensor,10.381937026977539,1
2225,1582126969.901902,10.7.0.4,chlorinetanksensor,9.155988693237305,1
2226,1582126970.101707,10.6.0.2,valve2sensor,12.088775634765625,1
2227,1582126970.108476,10.6.0.1,valve1sensor,11.831045150756836,1
2228,1582126970.108848,10.6.0.1,reservoirsensor,11.193037033081055,1
2229,1582126970.287181,10.6.0.2,pump2sensor,9.218931198120117,1
2230,1582126970.300538,10.6.0.1,pump1sensor,9.629964828491211,1
2231,1582126970.301217,10.7.0.4,chlorinatorsensor,9.763002395629883,1
2232,1582126970.500468,10.7.0.4,chlorinepumpsensor,9.203910827636719,1
2233,1582126970.513288,10.7.0.3,municipaltanksensor,7.936954498291016,1
2234,1582126970.515907,10.7.0.3,pump3sensor,8.965015411376953,1
2235,1582126970.895069,10.7.0.3,valve3sensor,13.26894760131836,1
2236,1582126970.906422,10.7.0.4,chlorinevalvesensor,9.50312614440918,1
2237,1582126970.911108,10.7.0.4,chlorinetanksensor,7.98797607421875,1
2238,1582126971.110949,10.6.0.2,valve2sensor,8.845806121826172,1
2239,1582126971.122109,10.6.0.1,valve1sensor,12.701988220214844,1
2240,1582126971.122461,10.6.0.1,reservoirsensor,12.384891510009766,1
2241,1582126971.2992,10.6.0.2,pump2sensor,10.391950607299805,1
2242,1582126971.310896,10.6.0.1,pump1sensor,9.435176849365234,1
2243,1582126971.312167,10.7.0.4,chlorinatorsensor,9.737014770507812,1
2244,1582126971.510689,10.7.0.4,chlorinepumpsensor,8.592844009399414,1
2245,1582126971.523586,10.7.0.3,municipaltanksensor,9.06991958618164,1
2246,1582126971.524171,10.7.0.3,pump3sensor,7.05409049987793,1
2247,1582126971.905825,10.7.0.3,valve3sensor,9.131193161010742,1
2248,1582126971.9159,10.7.0.4,chlorinevalvesensor,8.298873901367188,1
2249,1582126971.920063,10.7.0.4,chlorinetanksensor,7.6999664306640625,1
2250,1582126972.121368,10.6.0.2,valve2sensor,8.779048919677734,1
2251,1582126972.134893,10.6.0.1,reservoirsensor,11.0321044921875,1
2252,1582126972.135259,10.6.0.1,valve1sensor,11.950016021728516,1
2253,1582126972.31017,10.6.0.2,pump2sensor,9.357929229736328,1
2254,1582126972.320853,10.6.0.1,pump1sensor,8.744001388549805,1
2255,1582126972.323481,10.7.0.4,chlorinatorsensor,10.071992874145508,1
2256,1582126972.520737,10.7.0.4,chlorinepumpsensor,8.40902328491211,1
2257,1582126972.53706,10.7.0.3,municipaltanksensor,11.79814338684082,1
2258,1582126972.537849,10.7.0.3,pump3sensor,12.318134307861328,1
2259,1582126972.915416,10.7.0.3,valve3sensor,8.34202766418457,1
2260,1582126972.925753,10.7.0.4,chlorinevalvesensor,8.671998977661133,1
2261,1582126972.931746,10.7.0.4,chlorinetanksensor,10.449886322021484,1
2262,1582126973.13114,10.6.0.2,valve2sensor,8.124828338623047,1
2263,1582126973.146717,10.6.0.1,valve1sensor,9.835958480834961,1
2264,1582126973.147082,10.6.0.1,reservoirsensor,10.922908782958984,1
2265,1582126973.320887,10.6.0.2,pump2sensor,9.477853775024414,1
2266,1582126973.329364,10.6.0.1,pump1sensor,8.054018020629883,1
2267,1582126973.333968,10.7.0.4,chlorinatorsensor,9.24992561340332,1
2268,1582126973.530045,10.7.0.4,chlorinepumpsensor,8.249998092651367,1
2269,1582126973.548664,10.7.0.3,pump3sensor,9.605884552001953,1
2270,1582126973.548995,10.7.0.3,municipaltanksensor,10.689973831176758,1
2271,1582126973.92444,10.7.0.3,valve3sensor,7.391214370727539,1
2272,1582126973.937019,10.7.0.4,chlorinevalvesensor,9.684085845947266,1
2273,1582126973.941344,10.7.0.4,chlorinetanksensor,8.442878723144531,1
2274,1582126974.141463,10.6.0.2,valve2sensor,8.675813674926758,1
2275,1582126974.157965,10.6.0.1,valve1sensor,9.366989135742188,1
2276,1582126974.158326,10.6.0.1,reservoirsensor,9.999990463256836,1
2277,1582126974.331218,10.6.0.2,pump2sensor,8.713006973266602,1
2278,1582126974.339802,10.6.0.1,pump1sensor,9.285926818847656,1
2279,1582126974.344332,10.7.0.4,chlorinatorsensor,9.137868881225586,1
2280,1582126974.539101,10.7.0.4,chlorinepumpsensor,7.8029632568359375,1
2281,1582126974.558637,10.7.0.3,municipaltanksensor,7.997035980224609,1
2282,1582126974.55933,10.7.0.3,pump3sensor,8.944034576416016,1
2283,1582126974.935096,10.7.0.3,valve3sensor,9.028911590576172,1
2284,1582126974.946366,10.7.0.4,chlorinevalvesensor,9.028911590576172,1
2285,1582126974.949536,10.7.0.4,chlorinetanksensor,7.823944091796875,1
2286,1582126975.15161,10.6.0.2,valve2sensor,8.476018905639648,1
2287,1582126975.16696,10.6.0.1,valve1sensor,7.786989212036133,1
2288,1582126975.167332,10.6.0.1,reservoirsensor,7.379055023193359,1
2289,1582126975.340292,10.6.0.2,pump2sensor,7.428884506225586,1
2290,1582126975.348782,10.6.0.1,pump1sensor,7.755041122436523,1
2291,1582126975.354886,10.7.0.4,chlorinatorsensor,9.366035461425781,1
2292,1582126975.549653,10.7.0.4,chlorinepumpsensor,8.92496109008789,1
2293,1582126975.567943,10.7.0.3,municipaltanksensor,8.080005645751953,1
2294,1582126975.568612,10.7.0.3,pump3sensor,8.093118667602539,1
2295,1582126975.945542,10.7.0.3,valve3sensor,9.177923202514648,1
2296,1582126975.956164,10.7.0.4,chlorinevalvesensor,8.60905647277832,1
2297,1582126975.958246,10.7.0.4,chlorinetanksensor,7.750034332275391,1
2298,1582126976.161589,10.6.0.2,valve2sensor,8.725166320800781,1
2299,1582126976.176439,10.6.0.1,reservoirsensor,7.526874542236328,1
2300,1582126976.350742,10.6.0.2,pump2sensor,9.160041809082031,1
2301,1582126976.358792,10.6.0.1,pump1sensor,9.348869323730469,1
2302,1582126976.364649,10.7.0.4,chlorinatorsensor,8.157014846801758,1
2303,1582126976.386268,10.6.0.1,valve1sensor,218.07193756103516,1
2304,1582126976.560055,10.7.0.4,chlorinepumpsensor,8.776187896728516,1
2305,1582126976.57893,10.7.0.3,pump3sensor,8.655071258544922,1
2306,1582126976.782966,10.7.0.3,municipaltanksensor,213.3960723876953,1
2307,1582126976.957795,10.7.0.3,valve3sensor,10.630130767822266,1
2308,1582126976.967578,10.7.0.4,chlorinetanksensor,8.101940155029297,1
2309,1582126977.174066,10.6.0.2,valve2sensor,10.823965072631836,1
2310,1582126977.174854,10.7.0.4,chlorinevalvesensor,217.2539234161377,1
2311,1582126977.186787,10.6.0.1,reservoirsensor,9.070158004760742,1
2312,1582126977.362594,10.6.0.2,pump2sensor,10.627985000610352,1
2313,1582126977.369685,10.6.0.1,pump1sensor,8.920907974243164,1
2314,1582126977.375186,10.7.0.4,chlorinatorsensor,9.344100952148438,1
2315,1582126977.394055,10.6.0.1,valve1sensor,6.613969802856445,1
2316,1582126977.571138,10.7.0.4,chlorinepumpsensor,9.449005126953125,1
2317,1582126977.588431,10.7.0.3,pump3sensor,7.915973663330078,1
2318,1582126977.791173,10.7.0.3,municipaltanksensor,7.554769515991211,1
2319,1582126977.969241,10.7.0.3,valve3sensor,9.79304313659668,1
2320,1582126977.977941,10.7.0.4,chlorinetanksensor,9.13691520690918,1
2321,1582126978.189106,10.6.0.2,valve2sensor,13.394832611083984,1
2322,1582126978.190779,10.7.0.4,chlorinevalvesensor,15.622138977050781,1
2323,1582126978.198297,10.6.0.1,reservoirsensor,10.323047637939453,1
2324,1582126978.374531,10.6.0.2,pump2sensor,10.293006896972656,1
2325,1582126978.384714,10.6.0.1,pump1sensor,12.97903060913086,1
2326,1582126978.387492,10.7.0.4,chlorinatorsensor,10.35308837890625,1
2327,1582126978.403187,10.6.0.1,valve1sensor,7.977008819580078,1
2328,1582126978.583871,10.7.0.4,chlorinepumpsensor,11.076927185058594,1
2329,1582126978.805474,10.7.0.3,municipaltanksensor,12.661933898925781,1
2330,1582126978.810272,10.7.0.3,pump3sensor,220.6289768218994,1
2331,1582126978.988604,10.7.0.4,chlorinetanksensor,9.462118148803711,1
2332,1582126979.186794,10.7.0.3,valve3sensor,215.90805053710938,1
2333,1582126979.199793,10.6.0.2,valve2sensor,9.433984756469727,1
2334,1582126979.202515,10.7.0.4,chlorinevalvesensor,10.534048080444336,1
2335,1582126979.209898,10.6.0.1,reservoirsensor,10.003805160522461,1
2336,1582126979.386486,10.6.0.2,pump2sensor,10.310888290405273,1
2337,1582126979.399174,10.6.0.1,pump1sensor,13.81683349609375,1
2338,1582126979.400516,10.7.0.4,chlorinatorsensor,11.772871017456055,1
2339,1582126979.411805,10.6.0.1,valve1sensor,7.440090179443359,1
2340,1582126979.593317,10.7.0.4,chlorinepumpsensor,7.8067779541015625,1
2341,1582126979.814685,10.7.0.3,municipaltanksensor,8.888959884643555,1
2342,1582126979.821564,10.7.0.3,pump3sensor,9.685993194580078,1
2343,1582126979.995973,10.7.0.4,chlorinetanksensor,5.800008773803711,1
2344,1582126980.197404,10.7.0.3,valve3sensor,9.050846099853516,1
2345,1582126980.208371,10.6.0.2,valve2sensor,7.747173309326172,1
2346,1582126980.212691,10.7.0.4,chlorinevalvesensor,9.0179443359375,1
2347,1582126980.219019,10.6.0.1,reservoirsensor,7.939815521240234,1
2348,1582126980.398231,10.6.0.2,pump2sensor,10.149002075195312,1
2349,1582126980.407568,10.6.0.1,pump1sensor,7.239103317260742,1
2350,1582126980.407713,10.7.0.4,chlorinatorsensor,6.029844284057617,1
2351,1582126980.419151,10.6.0.1,valve1sensor,6.144046783447266,1
2352,1582126980.602777,10.7.0.4,chlorinepumpsensor,8.237123489379883,1
2353,1582126980.824616,10.7.0.3,municipaltanksensor,8.6669921875,1
2354,1582126980.832342,10.7.0.3,pump3sensor,9.519100189208984,1
2355,1582126981.008939,10.7.0.4,chlorinetanksensor,11.37995719909668,1
2356,1582126981.208368,10.7.0.3,valve3sensor,9.310007095336914,1
2357,1582126981.221812,10.6.0.2,valve2sensor,12.235879898071289,1
2358,1582126981.228217,10.6.0.1,reservoirsensor,6.29115104675293,1
2359,1582126981.417071,10.6.0.1,pump1sensor,8.207082748413086,1
2360,1582126981.417823,10.7.0.4,chlorinatorsensor,8.64100456237793,1
2361,1582126981.427622,10.6.0.1,valve1sensor,6.505012512207031,1
2362,1582126981.430016,10.7.0.4,chlorinevalvesensor,216.64905548095703,1
2363,1582126981.613826,10.7.0.4,chlorinepumpsensor,10.213851928710938,1
2364,1582126981.614397,10.6.0.2,pump2sensor,214.5538330078125,1
2365,1582126981.834286,10.7.0.3,municipaltanksensor,8.507966995239258,1
2366,1582126981.843094,10.7.0.3,pump3sensor,9.747028350830078,1
2367,1582126982.020314,10.7.0.4,chlorinetanksensor,10.57291030883789,1
2368,1582126982.219357,10.7.0.3,valve3sensor,9.997129440307617,1
2369,1582126982.230056,10.6.0.2,valve2sensor,6.954193115234375,1
2370,1582126982.236469,10.6.0.1,reservoirsensor,7.122993469238281,1
2371,1582126982.425961,10.6.0.1,pump1sensor,8.568048477172852,1
2372,1582126982.431156,10.7.0.4,chlorinatorsensor,10.87808609008789,1
2373,1582126982.438194,10.6.0.1,valve1sensor,8.033037185668945,1
